list_date,list_price,price_reduced_amount,matterport,year_built,baths_3qtr,sold_date,sold_price,baths_full,name,baths_half,lot_sqft,sqft,baths,sub_type,baths_1qtr,garage,stories,beds,type,brand_name,baseball,basement,basketball,basketball_court,beach,beautiful_backyard,big_bathroom,big_lot,big_yard,boat_dock,carport,cathedral_ceiling,central_air,central_heat,city_view,clubhouse,coffer_ceiling,community_boat_facilities,community_center,community_clubhouse,community_elevator,community_golf,community_gym,community_horse_facilities,community_outdoor_space,community_park,community_security_features,community_spa_or_hot_tub,community_swimming_pool,community_tennis_court,corner_lot,courtyard_entry,cul_de_sac,den_or_office,detached_guest_house,dining_room,disability_features,dishwasher,dual_master_bedroom,efficient,elevator,energy_efficient,ensuite,equestrian,exposed_brick,family_room,farm,fenced_courtyard,fenced_yard,fireplace,first_floor_master_bedroom,fixer_upper,floor_plan,forced_air,front_porch,fruit_trees,furniture,game_room,garage_1_or_more,garage_2_or_more,garage_3_or_more,gated_community,golf_course,golf_course_lot_or_frontage,golf_course_view,gourmet_kitchen,granite_kitchen,greenbelt,greenhouse,groundscare,guest_house,guest_parking,handicap_access,hardwood_floors,high_ceiling,hill_or_mountain_view,hoa,horse_facilities,horse_property,horse_stables,indoor_basketball_court,investment_opportunity,jack_and_jill_bathroom,kitchen_island,lake,lake_view,large_kitchen,large_porch,laundry_room,library,low_hoa,maintenance,marina,master_bathroom,master_bedroom,master_suite,media_room,medicalcare,modern_kitchen,mountain_view,new_roof,no_hoa,ocean_view,open_floor_plan,open_house,open_kitchen,outbuilding,outdoor_kitchen,park,pets_allowed,playground,pond,private_backyard,private_bathroom,private_courtyard,private_parking,ranch,recreation_facilities,rental_property,river_access,river_view,rv_or_boat_parking,rv_parking,screen_porch,security,senior_community,shopping,single_story,smart_homes,soccer,solar_panels,solar_system,spa_or_hot_tub,storm_shelter,swimming_pool,tennis,tennis_court,theater_room,trails,two_kitchen,two_master_suites,two_or_more_stories,updated_kitchen,vaulted_ceiling,view,views,volleyball,washer_dryer,water_view,waterfront,well_water,white_kitchen,wine_cellar,wooded_land,wrap_around_porch,agent,mls,has_primary_photo,city,state,American_Indian_and_Alaska_Native,Asian,Black_or_African-American,Hispanic_or_Latino,White,State,Median Age,Male Population,Female Population,Total Population,Number of Veterans,Foreign-born,Average Household Size
11-09-2023,239900.0,,False,1965.0,,2023-12-29,271000.0,2.0,,,7405.0,1000.0,2.0,,,1.0,,3.0,single_family,essentials,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,False,Albany,NY,1611.0,8090.0,31303.0,9368.0,58368.0,New York,32.8,47627.0,50825.0,98452.0,3643.0,11948.0,2.08
10-04-2023,168000.0,,False,1950.0,,2023-12-29,168000.0,2.0,,,3485.0,1716.0,2.0,,,,,4.0,multi_family,essentials,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,Albany,NY,1611.0,8090.0,31303.0,9368.0,58368.0,New York,32.8,47627.0,50825.0,98452.0,3643.0,11948.0,2.08
10-19-2023,225000.0,14900.0,False,1930.0,,2023-12-29,220000.0,2.0,,,4356.0,1560.0,2.0,,,1.0,,4.0,single_family,essentials,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,False,Albany,NY,1611.0,8090.0,31303.0,9368.0,58368.0,New York,32.8,47627.0,50825.0,98452.0,3643.0,11948.0,2.08
10-20-2023,325000.0,,True,1905.0,,2023-12-29,347000.0,2.0,,,4792.0,2226.0,2.0,,,2.0,,5.0,multi_family,essentials,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,Albany,NY,1611.0,8090.0,31303.0,9368.0,58368.0,New York,32.8,47627.0,50825.0,98452.0,3643.0,11948.0,2.08
10-20-2023,519900.0,,False,2000.0,,2023-12-29,519000.0,2.0,,,9148.0,2274.0,2.0,,,2.0,,2.0,single_family,basic_opt_in,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,False,Loudonville,NY,,,,,,,,,,,,,
11-15-2023,300000.0,,False,1962.0,,2023-12-29,300000.0,3.0,,1.0,56628.0,1750.0,4.0,,,,,4.0,single_family,essentials,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,Albany,NY,1611.0,8090.0,31303.0,9368.0,58368.0,New York,32.8,47627.0,50825.0,98452.0,3643.0,11948.0,2.08
09-07-2023,230000.0,,False,1920.0,,2023-12-29,221000.0,2.0,,,3049.0,,2.0,,,,,6.0,multi_family,basic_opt_in,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,Albany,NY,1611.0,8090.0,31303.0,9368.0,58368.0,New York,32.8,47627.0,50825.0,98452.0,3643.0,11948.0,2.08
09-22-2023,209000.0,,False,2002.0,,2023-12-29,200000.0,1.0,,,7405.0,1061.0,1.0,,,1.0,,2.0,single_family,basic_opt_in,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,Albany,NY,1611.0,8090.0,31303.0,9368.0,58368.0,New York,32.8,47627.0,50825.0,98452.0,3643.0,11948.0,2.08
10-23-2023,156000.0,,False,1925.0,,2023-12-28,152500.0,1.0,,,2614.0,884.0,1.0,,,,,2.0,single_family,basic_opt_in,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,False,Albany,NY,1611.0,8090.0,31303.0,9368.0,58368.0,New York,32.8,47627.0,50825.0,98452.0,3643.0,11948.0,2.08
07-16-2023,112400.0,,False,,,2023-12-28,114580.0,1.0,,1.0,3485.0,1318.0,2.0,,,,,3.0,single_family,essentials,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,Albany,NY,1611.0,8090.0,31303.0,9368.0,58368.0,New York,32.8,47627.0,50825.0,98452.0,3643.0,11948.0,2.08
11-11-2022,199000.0,11000.0,False,1890.0,,2023-12-28,185000.0,2.0,,,1742.0,2400.0,2.0,,,,,6.0,multi_family,basic_opt_in,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,Albany,NY,1611.0,8090.0,31303.0,9368.0,58368.0,New York,32.8,47627.0,50825.0,98452.0,3643.0,11948.0,2.08
10-10-2023,255900.0,14000.0,False,1890.0,,2023-12-28,255900.0,1.0,,1.0,4356.0,1840.0,2.0,,,2.0,,3.0,single_family,essentials,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,False,Albany,NY,1611.0,8090.0,31303.0,9368.0,58368.0,New York,32.8,47627.0,50825.0,98452.0,3643.0,11948.0,2.08
10-20-2023,260000.0,,False,1953.0,,2023-12-27,260000.0,1.0,,,12197.0,1177.0,1.0,,,2.0,,2.0,single_family,basic_opt_in,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,False,Albany,NY,1611.0,8090.0,31303.0,9368.0,58368.0,New York,32.8,47627.0,50825.0,98452.0,3643.0,11948.0,2.08
09-09-2023,395000.0,4900.0,False,1976.0,,2023-12-27,375000.0,2.0,,1.0,7841.0,2061.0,3.0,,,1.0,,4.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,False,Albany,NY,1611.0,8090.0,31303.0,9368.0,58368.0,New York,32.8,47627.0,50825.0,98452.0,3643.0,11948.0,2.08
07-10-2023,125000.0,,False,1910.0,,2023-12-27,118000.0,2.0,,,1307.0,1560.0,2.0,,,,,5.0,multi_family,basic_opt_in,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,Albany,NY,1611.0,8090.0,31303.0,9368.0,58368.0,New York,32.8,47627.0,50825.0,98452.0,3643.0,11948.0,2.08
11-14-2023,298000.0,,False,1905.0,,2023-12-27,302500.0,3.0,,,13068.0,3646.0,3.0,,,,,6.0,multi_family,basic_opt_in,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,Albany,NY,1611.0,8090.0,31303.0,9368.0,58368.0,New York,32.8,47627.0,50825.0,98452.0,3643.0,11948.0,2.08
11-01-2023,369900.0,,False,1985.0,,2023-12-27,375000.0,2.0,,1.0,10454.0,1920.0,3.0,,,1.0,,4.0,single_family,basic_opt_in,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,Albany,NY,1611.0,8090.0,31303.0,9368.0,58368.0,New York,32.8,47627.0,50825.0,98452.0,3643.0,11948.0,2.08
06-09-2023,250000.0,15000.0,False,1900.0,,2023-12-26,247200.0,3.0,,,2614.0,2624.0,3.0,,,,,10.0,multi_family,advantage_brand,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,Albany,NY,1611.0,8090.0,31303.0,9368.0,58368.0,New York,32.8,47627.0,50825.0,98452.0,3643.0,11948.0,2.08
11-17-2023,284900.0,5000.0,False,1993.0,,2023-12-29,271000.0,2.0,,1.0,6098.0,1204.0,3.0,,,1.0,2.0,3.0,single_family,advantage_brand,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,Galloway,OH,,,,,,,,,,,,,
,,,False,,,2023-12-22,533600.0,,,,,,0.0,,,,,,land,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Columbus,OH,11496.0,48974.0,256764.0,46855.0,549468.0,Ohio,32.5,413981.0,435086.0,849067.0,40238.0,101129.0,2.4
,,,False,,,2023-12-21,666700.0,,,,,,0.0,,,,,,land,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Columbus,OH,11496.0,48974.0,256764.0,46855.0,549468.0,Ohio,32.5,413981.0,435086.0,849067.0,40238.0,101129.0,2.4
,,,False,,,2023-12-19,378000.0,,,,,,0.0,,,,,,land,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Canal Winchester,OH,,,,,,,,,,,,,
,,,False,,,2023-12-12,307300.0,,,,,,0.0,,,,,,land,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Canal Winchester,OH,,,,,,,,,,,,,
,,,False,,,2023-12-12,200000.0,,,,,,0.0,,,,,,land,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Dublin,OH,,,,,,,,,,,,,
09-25-2023,176000.0,,False,1958.0,,2023-12-07,115000.0,1.0,,,5998.0,1200.0,1.0,,,2.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,Columbus,OH,11496.0,48974.0,256764.0,46855.0,549468.0,Ohio,32.5,413981.0,435086.0,849067.0,40238.0,101129.0,2.4
,,,False,,,2023-12-01,565000.0,,,,,,0.0,,,,,,land,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Columbus,OH,11496.0,48974.0,256764.0,46855.0,549468.0,Ohio,32.5,413981.0,435086.0,849067.0,40238.0,101129.0,2.4
11-13-2023,109900.0,,False,1920.0,,2023-11-27,107000.0,2.0,,,5240.0,1548.0,2.0,,,,2.0,4.0,single_family,essentials,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,Columbus,OH,11496.0,48974.0,256764.0,46855.0,549468.0,Ohio,32.5,413981.0,435086.0,849067.0,40238.0,101129.0,2.4
10-30-2023,495000.0,,False,1971.0,,2023-11-20,470000.0,2.0,,,34404.0,1618.0,2.0,,,2.0,1.0,3.0,single_family,essentials,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,OH,,,,,,,,,,,,,
10-06-2023,249000.0,,False,1992.0,,2023-11-13,255000.0,1.0,,1.0,4792.0,1475.0,2.0,,,2.0,,3.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,Columbus,OH,11496.0,48974.0,256764.0,46855.0,549468.0,Ohio,32.5,413981.0,435086.0,849067.0,40238.0,101129.0,2.4
