list_date,price_reduced_amount,state,city,postal_code,year_built,baths_3qtr,sold_price,baths_full,baths_half,lot_sqft,sqft,baths,sub_type,garage,stories,beds,type,brand_name,basement,big_bathroom,big_lot,big_yard,carport,cathedral_ceiling,central_air,city_view,clubhouse,community_clubhouse,community_golf,community_gym,community_outdoor_space,community_park,community_security_features,community_spa_or_hot_tub,community_swimming_pool,community_tennis_court,corner_lot,cul_de_sac,den_or_office,dining_room,disability_features,dishwasher,elevator,energy_efficient,ensuite,family_room,farm,fenced_yard,fireplace,fixer_upper,floor_plan,forced_air,front_porch,garage_1_or_more,garage_2_or_more,garage_3_or_more,gated_community,golf_course,gourmet_kitchen,granite_kitchen,groundscare,hardwood_floors,high_ceiling,hill_or_mountain_view,hoa,investment_opportunity,lake,large_kitchen,laundry_room,library,maintenance,master_bedroom,master_suite,medicalcare,modern_kitchen,mountain_view,new_roof,no_hoa,open_floor_plan,open_kitchen,park,pets_allowed,playground,private_backyard,ranch,recreation_facilities,rental_property,river_view,rv_or_boat_parking,security,senior_community,shopping,single_story,solar_system,spa_or_hot_tub,swimming_pool,tennis,trails,two_or_more_stories,updated_kitchen,vaulted_ceiling,view,washer_dryer,water_view,waterfront,agent,mls,has_primary_photo,american_indian_and_alaska_native,asian,black_or_african-american,hispanic_or_latino,white,median_age,male_population,female_population,total_population,number_of_veterans,foreign-born,average_household_size,costoflivingindex2023,costoflivingindexgrocerycostsindex,costoflivingindexhousingcostsindex,costoflivingindexutilitycostsindex,cost_of_living_overall,cost_of_living_grocery,cost_of_living_utility,cost_of_living_housing,Region,Division
09-14-2023,4000.0,Georgia,Atlanta,30331,2018.0,0.0,226000.0,3.0,0.0,1080.0,1368.0,3.0,townhouse,0.0,2.0,4.0,townhomes,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic
11-01-2023,26000.0,Georgia,Atlanta,30324,1964.0,0.0,988750.0,4.0,1.0,25265.0,3791.0,5.0,other,2.0,2.0,5.0,single_family,essentials,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic
,,Hawaii,Honolulu,96816,1929.0,0.0,880000.0,1.0,0.0,,592.0,1.0,other,0.0,1.0,2.0,single_family,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,179.0,125.6,309.7,141.1,Very High,High,High,Very High,West,Pacific
,,Hawaii,Honolulu,96815,1966.0,0.0,1048000.0,1.0,1.0,,799.0,1.0,other,0.0,1.0,3.0,single_family,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,179.0,125.6,309.7,141.1,Very High,High,High,Very High,West,Pacific
,,Hawaii,Honolulu,96816,1961.0,0.0,1100000.0,2.0,0.0,,2944.0,2.0,other,0.0,1.0,3.0,single_family,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,179.0,125.6,309.7,141.1,Very High,High,High,Very High,West,Pacific
06-03-2023,5000.0,Iowa,Des Moines,50310,2019.0,1.0,304000.0,2.0,0.0,5532.0,1323.0,3.0,townhouse,2.0,0.0,4.0,townhomes,advantage_brand,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
12-21-2023,,Iowa,Des Moines,50315,1958.0,0.0,220000.0,1.0,1.0,9235.0,1002.0,2.0,other,2.0,0.0,3.0,single_family,advantage_brand,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
10-17-2023,,Iowa,Des Moines,50315,1917.0,0.0,25000.0,1.0,0.0,7144.0,840.0,1.0,other,0.0,0.0,2.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
09-02-2023,5000.0,Iowa,Des Moines,50311,1928.0,0.0,165000.0,1.0,0.0,8233.0,910.0,1.0,other,0.0,0.0,1.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
10-13-2023,3400.0,Iowa,Des Moines,50317,1950.0,0.0,253000.0,1.0,0.0,47960.0,1356.0,1.0,other,3.0,0.0,3.0,single_family,essentials,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
09-01-2023,7000.0,Iowa,Des Moines,50320,2004.0,1.0,315000.0,1.0,1.0,20343.0,1718.0,3.0,other,3.0,2.0,4.0,single_family,advantage_brand,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
12-29-2023,,Iowa,Des Moines,50316,1942.0,0.0,97000.0,1.0,0.0,6665.0,1130.0,1.0,other,1.0,2.0,2.0,single_family,essentials,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
09-08-2023,7900.0,Iowa,Des Moines,50316,1907.0,0.0,136000.0,1.0,0.0,5968.0,1439.0,1.0,other,0.0,2.0,3.0,single_family,essentials,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
11-15-2023,5100.0,Iowa,Des Moines,50316,1917.0,0.0,153000.0,1.0,0.0,6447.0,804.0,1.0,other,2.0,0.0,2.0,single_family,advantage_brand,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
10-05-2023,4100.0,Iowa,Des Moines,50321,1953.0,0.0,354900.0,2.0,1.0,26484.0,1558.0,3.0,other,2.0,0.0,3.0,single_family,essentials,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
09-06-2023,10000.0,Iowa,Des Moines,50309,1930.0,0.0,165000.0,1.0,0.0,,925.0,1.0,condo,1.0,0.0,1.0,condos,advantage_brand,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
07-13-2023,9999.0,Iowa,Des Moines,50309,1985.0,0.0,274000.0,2.0,0.0,,1206.0,2.0,condo,2.0,2.0,2.0,condos,basic_opt_in,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
11-16-2023,,Iowa,Des Moines,50310,1952.0,0.0,214000.0,1.0,1.0,11718.0,1222.0,2.0,other,2.0,0.0,3.0,single_family,basic_opt_in,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
11-21-2023,16000.0,Iowa,Des Moines,50315,1954.0,0.0,109000.0,1.0,0.0,9017.0,720.0,1.0,other,0.0,0.0,2.0,single_family,essentials,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
09-19-2023,,Iowa,Des Moines,50317,2004.0,0.0,155000.0,1.0,1.0,,1308.0,2.0,townhouse,1.0,2.0,2.0,townhomes,essentials,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
12-01-2023,,Iowa,Des Moines,50315,1959.0,0.0,259500.0,1.0,1.0,14702.0,1083.0,2.0,other,2.0,0.0,3.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
10-26-2023,10000.0,Iowa,Des Moines,50317,1960.0,0.0,185000.0,1.0,0.0,8146.0,1005.0,1.0,other,2.0,0.0,3.0,single_family,advantage_brand,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
10-25-2023,,Iowa,Des Moines,50311,1941.0,1.0,272000.0,1.0,0.0,8407.0,1377.0,2.0,other,0.0,2.0,3.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
11-27-2023,,Iowa,Des Moines,50310,1948.0,0.0,185000.0,1.0,1.0,8581.0,864.0,2.0,other,1.0,0.0,2.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
11-15-2023,11000.0,Iowa,Des Moines,50310,1941.0,0.0,230000.0,1.0,1.0,7013.0,1490.0,2.0,other,1.0,2.0,4.0,single_family,basic_opt_in,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
12-11-2023,,Iowa,Des Moines,50310,1949.0,0.0,159900.0,1.0,0.0,6229.0,672.0,1.0,other,1.0,0.0,2.0,single_family,essentials,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
11-27-2023,,Iowa,Des Moines,50316,1952.0,0.0,69500.0,1.0,0.0,8015.0,720.0,1.0,other,1.0,0.0,2.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
11-28-2023,,Iowa,Des Moines,50312,1964.0,2.0,399900.0,1.0,0.0,10106.0,1421.0,3.0,other,2.0,2.0,3.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
11-30-2023,,Iowa,Des Moines,50315,1922.0,0.0,172000.0,1.0,1.0,6621.0,1078.0,2.0,other,1.0,0.0,2.0,single_family,advantage_brand,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
09-14-2023,,Iowa,Des Moines,50312,1970.0,1.0,155000.0,1.0,0.0,,1038.0,2.0,condo,1.0,0.0,2.0,condos,advantage_brand,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
12-08-2023,,Iowa,Des Moines,50311,1901.0,1.0,355000.0,1.0,1.0,12197.0,3857.0,3.0,other,0.0,2.0,4.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
11-03-2023,,Iowa,Des Moines,50310,2008.0,0.0,332500.0,2.0,1.0,9845.0,1761.0,3.0,other,2.0,2.0,3.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
11-14-2023,,Iowa,Des Moines,50317,1978.0,1.0,235000.0,1.0,0.0,12589.0,1440.0,2.0,other,2.0,0.0,0.0,multi_family,advantage_brand,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
10-21-2023,,Iowa,Des Moines,50310,1941.0,0.0,160000.0,1.0,0.0,13852.0,857.0,1.0,other,0.0,0.0,2.0,single_family,essentials,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
12-08-2023,,Iowa,Des Moines,50310,1953.0,0.0,212000.0,1.0,1.0,7405.0,978.0,2.0,other,1.0,0.0,2.0,single_family,advantage_brand,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
11-06-2023,55400.0,Iowa,Des Moines,50316,1960.0,1.0,197000.0,1.0,1.0,11021.0,1911.0,3.0,other,2.0,0.0,3.0,single_family,basic_opt_in,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
11-30-2023,,Iowa,Des Moines,50315,1978.0,0.0,234000.0,1.0,1.0,15028.0,799.0,2.0,other,0.0,2.0,3.0,single_family,essentials,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,3964.0,15205.0,26353.0,25306.0,168057.0,34.5,103726.0,106591.0,210317.0,11780.0,23857.0,2.41,89.7,96.8,72.4,94.5,Low,Low,Low,Low,Midwest,West North Central
